****                   ADMIXTURE Version 1.3.0                  ****
****                    Copyright 2008-2015                     ****
****           David Alexander, Suyash Shringarpure,            ****
****                John  Novembre, Ken Lange                   ****
****                                                            ****
****                 Please cite our paper!                     ****
****   Information at www.genetics.ucla.edu/software/admixture  ****

Parallel execution requested.  Will use 8 threads.
Cross-validation will be performed.  Folds=10.
Random seed: 43
Point estimation method: Block relaxation algorithm
Convergence acceleration algorithm: QuasiNewton, 3 secant conditions
Point estimation will terminate at 100 iterations
Estimation of standard errors disabled; will compute point estimates only.
Size of G: 512x668
Performing five EM steps to prime main algorithm
1 (EM) 	Elapsed: 0.012	Loglikelihood: -140938	(delta): 388545
31 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): -1.45519e-11
32 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 2.91038e-11
33 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): -2.91038e-11
34 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 2.91038e-11
35 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 0
36 (QN/Block) 	Elapsed: 0.024	Loglikelihood: -116615	(delta): -1.45519e-11
37 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 0
38 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): 0
39 (QN/Block) 	Elapsed: 0.03	Loglikelihood: -116615	(delta): -1.45519e-11
40 (QN/Block) 	Elapsed: 0.03	Loglikelihood: -116615	(delta): 0
41 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 1.45519e-11
42 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
43 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 1.45519e-11
44 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): -1.45519e-11
45 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): -1.45519e-11
46 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): 0
47 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): 0
48 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 1.45519e-11
49 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): 0
50 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): 0
51 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): 0
52 (QN/Block) 	Elapsed: 0.036	Loglikelihood: -116615	(delta): -1.45519e-11
53 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 0
54 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): 1.45519e-11
55 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): 0
56 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): -1.45519e-11
57 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 1.45519e-11
58 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
59 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): -1.45519e-11
60 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
61 (QN/Block) 	Elapsed: 0.025	Loglikelihood: -116615	(delta): 2.91038e-11
62 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
63 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): 0
64 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): -1.45519e-11
65 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): -1.45519e-11
66 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 1.45519e-11
67 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
68 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
69 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): -1.45519e-11
70 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
71 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 0
72 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 0
73 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
74 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 1.45519e-11
75 (QN/Block) 	Elapsed: 0.026	Loglikelihood: -116615	(delta): 0
76 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
77 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
78 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
79 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 0
80 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
81 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
82 (QN/Block) 	Elapsed: 0.03	Loglikelihood: -116615	(delta): -1.45519e-11
83 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 1.45519e-11
84 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
85 (QN/Block) 	Elapsed: 0.03	Loglikelihood: -116615	(delta): -1.45519e-11
86 (QN/Block) 	Elapsed: 0.035	Loglikelihood: -116615	(delta): 1.45519e-11
87 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 0
88 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 1.45519e-11
89 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): -2.91038e-11
90 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 1.45519e-11
91 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): -1.45519e-11
92 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): 1.45519e-11
93 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): -1.45519e-11
94 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): 1.45519e-11
95 (QN/Block) 	Elapsed: 0.028	Loglikelihood: -116615	(delta): -1.45519e-11
96 (QN/Block) 	Elapsed: 0.03	Loglikelihood: -116615	(delta): 0
97 (QN/Block) 	Elapsed: 0.027	Loglikelihood: -116615	(delta): 1.45519e-11
98 (QN/Block) 	Elapsed: 0.029	Loglikelihood: -116615	(delta): 0
99 (QN/Block) 	Elapsed: 0.031	Loglikelihood: -116615	(delta): -1.45519e-11
100 (QN/Block) 	Elapsed: 0.032	Loglikelihood: -116615	(delta): 2.91038e-11
Summary: 
Converged in 100 iterations (3.043 sec)
Loglikelihood: -116615.148945
Fst divergences between estimated populations: 
	Pop0	Pop1	
Pop0	
Pop1	0.347	
Pop2	0.060	0.323	
CV error (K=3): 0.21295
Writing output files.
