****                   ADMIXTURE Version 1.3.0                  ****
****                    Copyright 2008-2015                     ****
****           David Alexander, Suyash Shringarpure,            ****
****                John  Novembre, Ken Lange                   ****
****                                                            ****
****                 Please cite our paper!                     ****
****   Information at www.genetics.ucla.edu/software/admixture  ****

Parallel execution requested.  Will use 8 threads.
Cross-validation will be performed.  Folds=10.
Random seed: 43
Point estimation method: Block relaxation algorithm
Convergence acceleration algorithm: QuasiNewton, 3 secant conditions
Point estimation will terminate at 100 iterations
Estimation of standard errors disabled; will compute point estimates only.
Size of G: 98x940
Performing five EM steps to prime main algorithm
1 (EM) 	Elapsed: 0.003	Loglikelihood: -45993	(delta): 94830.3
74 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): -7.27596e-12
75 (QN/Block) 	Elapsed: 0.009	Loglikelihood: -37247.5	(delta): 7.27596e-12
76 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): -7.27596e-12
77 (QN/Block) 	Elapsed: 0.009	Loglikelihood: -37247.5	(delta): 7.27596e-12
78 (QN/Block) 	Elapsed: 0.011	Loglikelihood: -37247.5	(delta): 0
79 (QN/Block) 	Elapsed: 0.011	Loglikelihood: -37247.5	(delta): 0
80 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): 0
81 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): -7.27596e-12
82 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): 7.27596e-12
83 (QN/Block) 	Elapsed: 0.009	Loglikelihood: -37247.5	(delta): 0
84 (QN/Block) 	Elapsed: 0.009	Loglikelihood: -37247.5	(delta): 0
85 (QN/Block) 	Elapsed: 0.009	Loglikelihood: -37247.5	(delta): 0
86 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -37247.5	(delta): 0
87 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -37247.5	(delta): -7.27596e-12
88 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -37247.5	(delta): 0
89 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -37247.5	(delta): 7.27596e-12
90 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -37247.5	(delta): 0
91 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -37247.5	(delta): 0
92 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -37247.5	(delta): 0
93 (QN/Block) 	Elapsed: 0.011	Loglikelihood: -37247.5	(delta): 0
94 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): 0
95 (QN/Block) 	Elapsed: 0.01	Loglikelihood: -37247.5	(delta): 0
96 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -37247.5	(delta): 0
97 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -37247.5	(delta): 7.27596e-12
98 (QN/Block) 	Elapsed: 0.013	Loglikelihood: -37247.5	(delta): -7.27596e-12
99 (QN/Block) 	Elapsed: 0.014	Loglikelihood: -37247.5	(delta): 0
100 (QN/Block) 	Elapsed: 0.012	Loglikelihood: -37247.5	(delta): 0
Summary: 
Converged in 100 iterations (1.258 sec)
Loglikelihood: -37247.486312
Fst divergences between estimated populations: 
	Pop0	Pop1	
Pop0	
Pop1	0.197	
Pop2	0.191	0.041	
CV error (K=3): 0.31861
Writing output files.
