****                   ADMIXTURE Version 1.3.0                  ****
****                    Copyright 2008-2015                     ****
****           David Alexander, Suyash Shringarpure,            ****
****                John  Novembre, Ken Lange                   ****
****                                                            ****
****                 Please cite our paper!                     ****
****   Information at www.genetics.ucla.edu/software/admixture  ****

Parallel execution requested.  Will use 8 threads.
Cross-validation will be performed.  Folds=10.
Random seed: 43
Point estimation method: Block relaxation algorithm
Convergence acceleration algorithm: QuasiNewton, 3 secant conditions
Point estimation will terminate at 100 iterations
Estimation of standard errors disabled; will compute point estimates only.
Size of G: 335x1606
Performing five EM steps to prime main algorithm
1 (EM) 	Elapsed: 0.022	Loglikelihood: -216180	(delta): 593276
84 (QN/Block) 	Elapsed: 0.062	Loglikelihood: -176907	(delta): 2.91038e-11
85 (QN/Block) 	Elapsed: 0.061	Loglikelihood: -176907	(delta): -2.91038e-11
86 (QN/Block) 	Elapsed: 0.059	Loglikelihood: -176907	(delta): 0
87 (QN/Block) 	Elapsed: 0.057	Loglikelihood: -176907	(delta): 2.91038e-11
88 (QN/Block) 	Elapsed: 0.057	Loglikelihood: -176907	(delta): 0
89 (QN/Block) 	Elapsed: 0.052	Loglikelihood: -176907	(delta): -5.82077e-11
90 (QN/Block) 	Elapsed: 0.059	Loglikelihood: -176907	(delta): 2.91038e-11
91 (QN/Block) 	Elapsed: 0.063	Loglikelihood: -176907	(delta): 0
92 (QN/Block) 	Elapsed: 0.059	Loglikelihood: -176907	(delta): 0
93 (QN/Block) 	Elapsed: 0.053	Loglikelihood: -176907	(delta): 0
94 (QN/Block) 	Elapsed: 0.055	Loglikelihood: -176907	(delta): 2.91038e-11
95 (QN/Block) 	Elapsed: 0.058	Loglikelihood: -176907	(delta): -2.91038e-11
96 (QN/Block) 	Elapsed: 0.059	Loglikelihood: -176907	(delta): 0
97 (QN/Block) 	Elapsed: 0.063	Loglikelihood: -176907	(delta): 2.91038e-11
98 (QN/Block) 	Elapsed: 0.064	Loglikelihood: -176907	(delta): -5.82077e-11
99 (QN/Block) 	Elapsed: 0.064	Loglikelihood: -176907	(delta): 2.91038e-11
100 (QN/Block) 	Elapsed: 0.063	Loglikelihood: -176907	(delta): 0
Summary: 
Converged in 100 iterations (6.232 sec)
Loglikelihood: -176907.344996
Fst divergences between estimated populations: 
	Pop0	Pop1	
Pop0	
Pop1	0.332	
Pop2	0.352	0.043	
CV error (K=3): 0.22000
Writing output files.
